model,model_id,sample_position,video_id,question_index,condition,generation_step,module,layer,head,input_attention,generated_history_attention,video_attention,video_source_share,audio_attention,audio_source_share,transcription_attention,transcription_source_share,question_attention,question_source_share,other_text_attention,other_text_source_share,generated_token_id,generated_token
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,11,0.9814721345901489,0.018527865409851074,0.9027616381645203,0.9198036361383839,0.0,0.0,0.05297553539276123,0.05397558781929472,0.0019782166928052902,0.0020155607307500074,0.02375675179064274,0.024205222902801284,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,12,0.9704568386077881,0.029543161392211914,0.8228068351745605,0.8478551569124441,0.0,0.0,0.0391717404127121,0.04036422729413464,0.0008430310408584774,0.0008686950385839775,0.10763517022132874,0.11091185711642935,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,13,0.9954798221588135,0.0045201778411865234,0.9412604570388794,0.9455344408665631,0.0,0.0,0.006928648799657822,0.006960109733447176,0.00023949900059960783,0.0002405864943402132,0.04705124348402023,0.04726488918879757,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,14,0.9995455741882324,0.0004544258117675781,0.9894282221794128,0.9898780483150693,0.0,0.0,0.005312164779752493,0.005314579862020496,0.0006143163191154599,0.0006145956072231811,0.0041908882558345795,0.004192793569455953,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,15,0.9870008826255798,0.012999117374420166,0.9396346807479858,0.9520099700908146,0.0,0.0,0.02930356189608574,0.02968949918072372,0.0015764673007652164,0.0015972298794420141,0.016486167907714844,0.016703296013129195,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,0,0.9999550580978394,4.494190216064453e-05,0.993773877620697,0.9938185417163643,0.0,0.0,0.0015375709626823664,0.0015376400671518226,2.4869861590559594e-05,2.4870979339679716e-05,0.004618770442903042,0.0046189780285616835,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,1,0.9994664788246155,0.0005335211753845215,0.9850225448608398,0.9855483557780128,0.0,0.0,0.00538660679012537,0.005389482192999693,0.001962570007890463,0.0019636176394814847,0.007094787433743477,0.007098574673646916,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,2,0.9977930188179016,0.0022069811820983887,0.9630557894706726,0.9651859366701296,0.0,0.0,0.01724196784198284,0.017280104707897863,0.0009833467192947865,0.000985521747245506,0.016511909663677216,0.016548431741123113,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,3,0.9998746514320374,0.00012534856796264648,0.9962153434753418,0.9963402332967891,0.0,0.0,0.0015949610387906432,0.0015951609899364017,0.00011284743959549814,0.00011286158663376068,0.0019515107851475477,0.0019517554348963252,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,4,0.9994688630104065,0.0005311369895935059,0.9813156127929688,0.981837102796019,0.0,0.0,0.005094209685921669,0.005096916846991989,0.0006512735853902996,0.0006516196847079953,0.012407739646732807,0.012414333358380587,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,5,0.604676365852356,0.39532363414764404,0.527137041091919,0.8717672309696823,0.0,0.0,0.04322328045964241,0.0714816766465059,0.005751796532422304,0.009512190085872684,0.028564244508743286,0.04723889690723885,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,6,0.9988689422607422,0.0011310577392578125,0.9955909848213196,0.9967183308032347,0.0,0.0,0.0011496706865727901,0.001150972502929902,0.0001538287615403533,0.0001540029477662929,0.0019744380842894316,0.0019766738165075807,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,7,0.9982608556747437,0.0017391443252563477,0.9848829507827759,0.9865987884670431,0.0,0.0,0.003936114255338907,0.003942971652112325,0.00013382421457208693,0.0001340573596684131,0.009308007545769215,0.009324223716533244,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,8,0.9717114567756653,0.028288543224334717,0.9402909278869629,0.9676647541102766,0.0,0.0,0.010456031188368797,0.010760428021569303,0.0001864440127974376,0.0001918717861124088,0.02077806554734707,0.021382958287116303,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,9,0.999559223651886,0.00044077634811401367,0.992274820804596,0.9927123849443593,0.0,0.0,0.002409252105280757,0.0024103145149104452,0.0001584910787642002,0.00015856096868893234,0.00471661239862442,0.004718692286578372,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,10,0.9998273849487305,0.00017261505126953125,0.9951885938644409,0.9953604080523085,0.0,0.0,0.0021305405534803867,0.0021309083803397097,0.0002616748388390988,0.00026172001565301904,0.0022465793881565332,0.002246967248523338,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,11,0.9961340427398682,0.003865957260131836,0.9759234189987183,0.9797109396185673,0.0,0.0,0.0038424187805503607,0.0038573310575570553,0.0005198997678235173,0.0005219174784886703,0.01584833301603794,0.01590983977662994,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,12,0.9993873834609985,0.0006126165390014648,0.9920650720596313,0.9926732000798237,0.0,0.0,0.0018547397339716554,0.001855876674716934,9.392965876031667e-05,9.398723689609426e-05,0.005373675376176834,0.0053769693965588705,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,13,0.9667788743972778,0.03322112560272217,0.7892680168151855,0.8163893913251276,0.0,0.0,0.10293431580066681,0.1064714160876131,0.011748244985938072,0.012151946320985055,0.06282829493284225,0.06498724433962369,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,14,0.9752172231674194,0.024782776832580566,0.931206226348877,0.9548705706041587,0.0,0.0,0.02856738492846489,0.029293355623561022,0.004149965941905975,0.004255427245662512,0.011293649673461914,0.011580650346577286,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.47.self_attn,47,15,0.997919499874115,0.0020805001258850098,0.9611338376998901,0.963137645692999,0.0,0.0,0.00650421716272831,0.0065177773994283105,0.0004806058423127979,0.0004816078274584524,0.029800813645124435,0.029862943502841393,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,0,0.8722245693206787,0.1277754306793213,0.7220417857170105,0.8278163802234598,0.0,0.0,0.01989065483212471,0.02280451105340486,0.0050038788467645645,0.005736915724194485,0.1252882331609726,0.1436421737793419,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,1,0.9888782501220703,0.011121749877929688,0.7609436511993408,0.7695018583990572,0.0,0.0,0.005976992659270763,0.006044214905659968,0.0010729170171543956,0.0010849839371246674,0.22088466584682465,0.2233689190955084,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,2,0.6562257409095764,0.3437742590904236,0.4535931348800659,0.6912150904829685,0.0,0.0,0.06838776171207428,0.10421377499956629,0.011356277391314507,0.017305443360959728,0.12288856506347656,0.18726568831808413,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,3,0.9828546047210693,0.017145395278930664,0.08473363518714905,0.08621177006256805,0.0,0.0,0.002705221064388752,0.002752412260566744,0.0003883629397023469,0.0003951377323124644,0.8950273990631104,0.9106406937139151,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,4,0.9909928441047668,0.009007155895233154,0.8668441772460938,0.8747229431602755,0.0,0.0,0.0007169268792495131,0.0007234430435238545,0.00013696131645701826,0.00013820616089387102,0.12329477816820145,0.12441540713604471,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,5,1.0,0.0,0.009120587259531021,0.009120587259531021,0.0,0.0,3.325453801217293e-11,3.325453801217293e-11,1.839263604700575e-13,1.839263604700575e-13,0.9908794164657593,0.9908794164657593,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,6,0.9345798492431641,0.06542015075683594,0.7134658098220825,0.7634080816099953,0.0,0.0,0.09436030685901642,0.10096548404658064,0.02742176689207554,0.029341277702790266,0.09933200478553772,0.10628519849425191,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,7,0.9139407873153687,0.08605921268463135,0.2794342041015625,0.3057465078480403,0.0,0.0,0.2885790765285492,0.3157524869594979,0.08676047623157501,0.09493008456973158,0.25916701555252075,0.2835709043184341,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,8,0.28784120082855225,0.7121587991714478,0.07679374516010284,0.2667920538791934,0.0,0.0,0.043092451989650726,0.14970911692144453,0.0020550102926790714,0.007139388964344627,0.16590000689029694,0.5763594871503905,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,9,0.5226101279258728,0.4773898720741272,0.12654802203178406,0.24214613393358053,0.0,0.0,0.1007879301905632,0.1928549119217586,0.009532170370221138,0.01823954389872288,0.28574198484420776,0.5467593710406192,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,10,0.143353670835495,0.8566462993621826,0.026324167847633362,0.18363092967351752,0.0,0.0,0.06821461021900177,0.47584836733815633,0.005377352237701416,0.03751108852923744,0.043437544256448746,0.3030096404457989,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,11,0.06247442960739136,0.9375255703926086,0.004681757651269436,0.07493878184548541,0.0,0.0,0.02642667293548584,0.42299982731429847,0.006430037785321474,0.10292271295200005,0.02493596076965332,0.399138670434586,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,12,0.9433584809303284,0.05664151906967163,0.6870359182357788,0.7282872122570335,0.0,0.0,0.0055916206911206245,0.005927355087332483,3.423794260015711e-05,3.629367127371567e-05,0.25069671869277954,0.2657491544948486,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,13,0.2795996069908142,0.7204003930091858,0.042556583881378174,0.1522054495690915,0.0,0.0,0.07990090548992157,0.2857690193124863,0.012342361733317375,0.044142986702133895,0.14479975402355194,0.5178825377544579,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,14,0.014239552430808544,0.9857604503631592,0.004505788907408714,0.3164277058076655,0.0,0.0,0.0031037090811878443,0.21796394909665084,0.0005017276853322983,0.03523479321209321,0.006128326989710331,0.4303735682345709,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.5.self_attn,5,15,1.0,0.0,1.70403018273646e-05,1.70403018273646e-05,0.0,0.0,3.8599431206876034e-08,3.8599431206876034e-08,4.1897041391791845e-11,4.1897041391791845e-11,0.9999829530715942,0.9999829530715942,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,0,0.9998870491981506,0.00011295080184936523,0.9729272723197937,0.9730371776492385,0.0,0.0,0.00985753908753395,0.009858652630253692,0.0010688898619264364,0.0010690106075317426,0.016033347696065903,0.016035158880119194,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,1,0.927590548992157,0.07240945100784302,0.9025801420211792,0.97303723394104,0.0,0.0,0.009144793264567852,0.009858652909415504,0.000991604058071971,0.001069010523176811,0.014874061569571495,0.016035158600669678,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,2,0.6240555644035339,0.37594443559646606,0.6072292923927307,0.973037221410107,0.0,0.0,0.006152347661554813,0.00985865363997702,0.0006671220762655139,0.0010690107008390231,0.010006830096244812,0.016035158833667705,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,3,0.9999855756759644,1.4424324035644531e-05,0.9730231761932373,0.9730372115972761,0.0,0.0,0.00985851138830185,0.009858653592715826,0.0010689952177926898,0.0010690106375485233,0.01603492721915245,0.01603515851547484,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,4,0.00019664334831759334,0.999803364276886,0.00019134128524456173,0.9730371603291235,0.0,0.0,1.938638433784945e-06,0.009858652481109622,2.1021381257924077e-07,0.0010690105430860043,3.153207217110321e-06,0.01603515829082437,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,5,0.9918482899665833,0.008151710033416748,0.9651052951812744,0.9730372123883887,0.0,0.0,0.009778287261724472,0.009858652135251366,0.0010602963156998158,0.001069010579970389,0.015904445201158524,0.016035159169044255,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,6,0.6923030614852905,0.3076969385147095,0.6736366748809814,0.9730372612187189,0.0,0.0,0.006825176067650318,0.00985865359746836,0.0007400793256238103,0.001069010620920871,0.011101190000772476,0.016035159481969652,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,7,1.8863055561979536e-09,1.0,1.8354453512614555e-09,0.9730371334753357,0.0,0.0,1.859642995150068e-11,0.00985865195084498,2.016480298711043e-12,0.0010690104220312379,3.024720751643173e-11,0.016035157939839898,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,8,1.3229813689008552e-08,1.0,1.2873100807553328e-08,0.9730371953951563,0.0,0.0,1.304281405101193e-10,0.009858652856047413,1.4142810186856813e-11,0.0010690105332780905,2.1214215106812873e-10,0.016035157868049068,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,9,2.056053244325895e-12,1.0,2.0006164693636697e-12,0.9730372863080202,0.0,0.0,2.0269915168005456e-14,0.009858652845661701,2.197942924940608e-15,0.001069010703398021,3.296914472114207e-14,0.01603516096294065,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,10,2.2303522939637332e-07,0.9999997615814209,2.1702156516312243e-07,0.9730371553878444,0.0,0.0,2.1988266762917874e-09,0.009858651847256296,2.384270003652489e-10,0.001069010492246145,3.576404949967582e-09,0.016035157134802563,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,11,1.0,0.0,0.9730371832847595,0.9730371832847595,0.0,0.0,0.009858652949333191,0.009858652949333191,0.001069010584615171,0.001069010584615171,0.016035158187150955,0.016035158187150955,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,12,0.9902589917182922,0.009741008281707764,0.9635587930679321,0.9730371560635566,0.0,0.0,0.009762618690729141,0.009858651900538763,0.0010585973504930735,0.0010690105915182864,0.015878960490226746,0.016035159107895255,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,13,0.8760378956794739,0.12396210432052612,0.8524174690246582,0.9730372090393473,0.0,0.0,0.008636554703116417,0.009858654226844512,0.0009364938014186919,0.0010690106056340486,0.014047406613826752,0.01603515861940114,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,14,9.200452205648801e-11,1.0,8.952382585247776e-11,0.9730372361209899,0.0,0.0,9.070406101555073e-13,0.009858652486652901,9.835380665283722e-14,0.0010690105709418383,1.475307072687504e-12,0.016035158269521902,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.11.self_attn,11,15,1.5550362386651528e-10,1.0,1.5131082498065496e-10,0.9730372914687864,0.0,0.0,1.5330564508836408e-12,0.00985865417644299,1.66235040598324e-13,0.001069010717981856,2.4935255683172786e-12,0.016035160508270387,69114, hardship
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,30,model.language_model.layers.17.self_attn,17,0,0.9995628595352173,0.00043714046478271484,0.9726118445396423,0.9730371984728337,0.0,0.0,0.00985434278845787,0.00985865240435204,0.0010685432935133576,0.0010690106013044696,0.0160281490534544,0.01603515867016834,69114, hardship
