id,video_id,video_name,pool_id,pool_item,question_category,question,annotator,human_answer,caption,foil
video095_spaziale_04,video095,video095.mp4,video095_spaziale,4,spaziale,Dov'era il professore prima di andare dal preside?,michela,nella sua classe in fondo,Il professore era nella sua classe in fondo prima di andare dal preside.,Il professore era nell'ufficio del preside prima di andare nella sua classe in fondo.
video095_temporale_01,video095,video095.mp4,video095_temporale,1,temporale,Il professore va nell'ufficio del preside prima o dopo aver parlato con il bidello?,Memmo,dopo,Il professore va nell'ufficio del preside dopo aver parlato con il bidello.,Il professore va nell'ufficio del preside prima di parlare con il bidello.
video095_temporale_02,video095,video095.mp4,video095_temporale,2,temporale,Il professore va nell'ufficio del preside prima o dopo aver parlato con il bidello?,barbara,dopo,Il professore va nell'ufficio del preside dopo aver parlato con il bidello.,Il professore va nell'ufficio del preside prima di parlare con il bidello.
video095_temporale_03,video095,video095.mp4,video095_temporale,3,temporale,Il professore va nell'ufficio del preside prima o dopo aver parlato con il bidello?,eli,dopo che il bidello lo chiama,Il professore va nell'ufficio del preside dopo che il bidello lo chiama.,Il professore va nell'ufficio del preside prima che il bidello lo chiami.
video095_temporale_04,video095,video095.mp4,video095_temporale,4,temporale,Il professore va nell'ufficio del preside prima o dopo aver parlato con il bidello?,michela,dopo che il bidello lo chiami,Il professore va nell'ufficio del preside dopo che il bidello lo chiami.,Il professore va nell'ufficio del preside prima che il bidello lo chiami.
video096_causale_01,video096,video096.mp4,video096_causale,1,causale,Perché l'uomo dà un biscotto alla cagnolina?,Memmo,Perchè la cagnolina ha risposto correttamente al comando di seguirlo,L'uomo dà un biscotto alla cagnolina perché ha risposto correttamente al comando di seguirlo.,L'uomo dà un biscotto alla cagnolina perché era particolarmente affamato.
video096_causale_02,video096,video096.mp4,video096_causale,2,causale,Perché l'uomo dà un biscotto alla cagnolina?,barbara,perchè ha risposto al suo comando,L'uomo dà un biscotto alla cagnolina perché ha risposto al suo comando.,L'uomo dà un biscotto alla cagnolina perché l'ha vista abbaiando.
video096_causale_03,video096,video096.mp4,video096_causale,3,causale,Perché l'uomo dà un biscotto alla cagnolina?,eli,perché ha eseguito correttamente il comando ricevuto e viene considerata brava,L'uomo dà un biscotto alla cagnolina perché ha eseguito correttamente il comando ricevuto e viene considerata brava.,L'uomo dà un biscotto alla cagnolina perché vuole che smetta di abbaiare.
video096_causale_04,video096,video096.mp4,video096_causale,4,causale,Perché l'uomo dà un biscotto alla cagnolina?,michela,perché ha eseguito i comendi ed è stata brava,L'uomo dà un biscotto alla cagnolina perché ha eseguito i comandi ed è stata brava.,L'uomo dà un biscotto alla cagnolina perché sperava che smettesse di abbaiare.
video096_spaziale_01,video096,video096.mp4,video096_spaziale,1,spaziale,Dove si trova la cagnolina?,Memmo,davanti alla cam. E poi dopo segue il cameramen,Nel video la cagnolina si trova davanti alla cam e poi segue il cameraman.,Nel video la cagnolina si trova dietro alla cam e poi segue il cameraman.
video096_spaziale_02,video096,video096.mp4,video096_spaziale,2,spaziale,Dove si trova la cagnolina?,barbara,in un parco,La cagnolina si trova in un parco.,La cagnolina si trova in un giardino.
video096_spaziale_03,video096,video096.mp4,video096_spaziale,3,spaziale,Dove si trova la cagnolina?,eli,"nel parco, davanti alla persona che sta riprendendo","La cagnolina si trova nel parco, davanti alla persona che sta riprendendo.","La cagnolina si trova in una casa, davanti alla persona che sta riprendendo."
video096_spaziale_04,video096,video096.mp4,video096_spaziale,4,spaziale,Dove si trova la cagnolina?,michela,davanti alla persona che riprende,La cagnolina si trova davanti alla persona che riprende.,La cagnolina si trova dietro alla persona che riprende.
video096_temporale_01,video096,video096.mp4,video096_temporale,1,temporale,L'animale mangia il biscotto prima o dopo il comando?,Memmo,dopo,L'animale mangia il biscotto dopo il comando.,L'animale mangia il biscotto prima del comando.
video096_temporale_02,video096,video096.mp4,video096_temporale,2,temporale,L'animale mangia il biscotto prima o dopo il comando?,barbara,dopo,L'animale mangia il biscotto dopo il comando.,L'animale mangia il biscotto prima del comando.
video096_temporale_03,video096,video096.mp4,video096_temporale,3,temporale,L'animale mangia il biscotto prima o dopo il comando?,eli,in un momento seguente,L'animale mangia il biscotto in un momento seguente al comando.,L'animale mangia il biscotto prima di ricevere il comando.
video096_temporale_04,video096,video096.mp4,video096_temporale,4,temporale,L'animale mangia il biscotto prima o dopo il comando?,michela,dopo,L'animale mangia il biscotto dopo il comando.,L'animale mangia il biscotto prima del comando.
video097_causale_01,video097,video097.mp4,video097_causale,1,causale,Perché le ragazze si sono appese alle sbarre?,Memmo,Per fare l'esercizio che gli ha detto l'insegnante,Le ragazze si sono appese alle sbarre per fare l'esercizio indicato dall'insegnante.,Le ragazze si sono appese alle sbarre per evitare di cadere.
video097_causale_02,video097,video097.mp4,video097_causale,2,causale,Perché le ragazze si sono appese alle sbarre?,barbara,per una sfida,Le ragazze si sono appese alle sbarre per una sfida.,Le ragazze si sono appese alle sbarre per evitare una punizione.
video097_causale_03,video097,video097.mp4,video097_causale,3,causale,Perché le ragazze si sono appese alle sbarre?,eli,perché l'istruttrice propone una sfida e ordina loro di salire sulle parallele,Le ragazze si sono appese alle sbarre perché l'istruttrice propone una sfida e ordina loro di salire sulle parallele.,Le ragazze si sono appese alle sbarre perché volevano provare un esercizio nuovo senza che nessuno glielo chiedesse.
video097_causale_04,video097,video097.mp4,video097_causale,4,causale,Perché le ragazze si sono appese alle sbarre?,michela,perché l'istruttrice ordina loro di salire,Le ragazze si sono appese alle sbarre perché l'istruttrice ordina loro di salire.,Le ragazze si sono appese alle sbarre perché volevano fare uno scherzo.
video097_spaziale_01,video097,video097.mp4,video097_spaziale,1,spaziale,Dove si sono appese le ragazze?,Memmo,alla sbarra,Le ragazze si sono appese alla sbarra.,Le ragazze si sono appese alla trave.
video097_spaziale_02,video097,video097.mp4,video097_spaziale,2,spaziale,Dove si sono appese le ragazze?,barbara,alle parallele,Le ragazze sono appese alle parallele.,Le ragazze sono sedute sul prato.
video097_spaziale_03,video097,video097.mp4,video097_spaziale,3,spaziale,Dove si sono appese le ragazze?,eli,alle parallele utilizzate nella ginnastica artistica,Le ragazze si sono appese alle parallele utilizzate nella ginnastica artistica.,Le ragazze si sono appese a una rete da pallavolo.
video097_spaziale_04,video097,video097.mp4,video097_spaziale,4,spaziale,Dove si sono appese le ragazze?,michela,alle parallele di ginnastica artistica,Le ragazze si sono appese alle parallele di ginnastica artistica.,Le ragazze si sono appese alle corde di arrampicata.
video097_temporale_01,video097,video097.mp4,video097_temporale,1,temporale,Le ragazze si sono appese prima o dopo aver alzato le ginocchia?,Memmo,Prima,Le ragazze si sono appese prima di alzare le ginocchia.,Le ragazze si sono appese dopo aver alzato le ginocchia.
video097_temporale_02,video097,video097.mp4,video097_temporale,2,temporale,Le ragazze si sono appese prima o dopo aver alzato le ginocchia?,barbara,prima,Le ragazze si sono appese prima di alzare le ginocchia.,Le ragazze si sono appese dopo aver alzato le ginocchia.
video097_temporale_03,video097,video097.mp4,video097_temporale,3,temporale,Le ragazze si sono appese prima o dopo aver alzato le ginocchia?,eli,"all'inizio, quando le ragazze sono appese: la prima cosa da fare è sollevare le ginocchia fino al petto","All'inizio, quando le ragazze sono appese, la prima cosa che fanno è sollevare le ginocchia fino al petto.","Alla fine, quando le ragazze sono appese, la prima cosa che fanno è sollevare le ginocchia fino al petto."
video097_temporale_04,video097,video097.mp4,video097_temporale,4,temporale,Le ragazze si sono appese prima o dopo aver alzato le ginocchia?,michela,le ragazze sono appese e la prima cosa che devono fare è alzare le ginocchia  eportarle al petto,Le ragazze sono appese e la prima cosa che devono fare è alzare le ginocchia e portarle al petto.,Le ragazze sono appese e l'ultima cosa che devono fare è alzare le ginocchia e portarle al petto.
video098_causale_01,video098,video098.mp4,video098_causale,1,causale,Perché la donna è sorpresa di trovare il jack di picche?,Memmo,perchè non si aspettava che sbucasse esattamente la carta che ha pensato,La donna è sorpresa perché non si aspettava che sbucasse esattamente la carta che aveva pensato.,La donna è sorpresa perché la carta che aveva pensato non è uscita.
video098_causale_02,video098,video098.mp4,video098_causale,2,causale,Perché la donna è sorpresa di trovare il jack di picche?,barbara,perchè il trucco di magia è riuscito,La donna è sorpresa di trovare il jack di picche perché il trucco di magia è riuscito.,La donna è sorpresa di trovare il jack di picche perché il mazzo era truccato.
video098_causale_03,video098,video098.mp4,video098_causale,3,causale,Perché la donna è sorpresa di trovare il jack di picche?,eli,perché il trucco è riuscito: deve ritrovare la carta scelta e il jack di picche risulta essere proprio quella selezionata,La donna è sorpresa di trovare il jack di picche perché il trucco è riuscito e quella è la carta scelta.,La donna è sorpresa di trovare il jack di picche perché il mazzo è stato mescolato male.
video098_causale_04,video098,video098.mp4,video098_causale,4,causale,Perché la donna è sorpresa di trovare il jack di picche?,michela,perché l'uomo le sta facendo un trucco con le carte e deve ritrovare quella scelta e il jack di picche è proprio quella scelta,"La donna è sorpresa di trovare il jack di picche perché l'uomo le sta facendo un trucco con le carte e deve ritrovare quella scelta, che è proprio il jack di picche.",La donna è sorpresa di trovare il jack di picche perché stava cercando di barare e ha avuto fortuna.
video098_spaziale_01,video098,video098.mp4,video098_spaziale,1,spaziale,Dove si trova il jack di picche?,Memmo,dopo le 22 carte che sono state scartate,Il jack di picche si trova dopo le 22 carte che sono state scartate.,Il jack di picche si trova prima delle 22 carte che sono state scartate.
video098_spaziale_02,video098,video098.mp4,video098_spaziale,2,spaziale,Dove si trova il jack di picche?,barbara,nel mazzo,Il jack di picche si trova nel mazzo.,Il jack di picche si trova sul tavolo.
video098_spaziale_03,video098,video098.mp4,video098_spaziale,3,spaziale,Dove si trova il jack di picche?,eli,all'interno del mazzo di carte,Il jack di picche si trova all'interno del mazzo di carte.,Il jack di picche si trova al di fuori del mazzo di carte.
video098_spaziale_04,video098,video098.mp4,video098_spaziale,4,spaziale,Dove si trova il jack di picche?,michela,nel mazzo di carte,Il jack di picche si trova nel mazzo di carte.,Il jack di picche si trova sul tavolo.
video098_temporale_01,video098,video098.mp4,video098_temporale,1,temporale,Dopo quante carte viene estratta la carta corretta?,Memmo,22,La carta corretta viene estratta dopo 22 carte.,La carta corretta viene estratta prima di 22 carte.
video098_temporale_02,video098,video098.mp4,video098_temporale,2,temporale,Dopo quante carte viene estratta la carta corretta?,barbara,22,La carta corretta viene estratta dopo 22 carte.,La carta corretta viene estratta prima di 22 carte.
video098_temporale_03,video098,video098.mp4,video098_temporale,3,temporale,Dopo quante carte viene estratta la carta corretta?,eli,alla posizione numero ventidue,La carta corretta viene estratta alla posizione numero ventidue.,La carta corretta viene estratta alla posizione numero dieci.
video098_temporale_04,video098,video098.mp4,video098_temporale,4,temporale,Dopo quante carte viene estratta la carta corretta?,michela,alla ventuduesima,La carta corretta viene estratta alla ventiduesima.,La carta corretta viene estratta alla quindicesima.
video099_causale_01,video099,video099.mp4,video099_causale,1,causale,Perché la leccia non entra nel guadino?,Memmo,Perchè è più grande di esso,La leccia non entra nel guadino perché è più grande di esso.,La leccia non entra nel guadino perché si è rotta la rete.
video099_causale_02,video099,video099.mp4,video099_causale,2,causale,Perché la leccia non entra nel guadino?,barbara,perchè è grande,La leccia non entra nel guadino perché è grande.,La leccia non entra nel guadino perché si è rotta la rete.
